STATE,STATEFIPS,COUNTY,COUNTYFIPS,YM,YEAR,MONTH,HOUSEHOLDS,INDIVIDUALS,ISSUANCE,APPS_RECEIVED,APPS_APPROVED,APPS_DENIED,APPS_DENIED_NEEDBASED,APPS_DENIED_PROCEDURAL
California,6,siskiyou,93,2020m4,2020,4,4204,7726,904184,415,320,148,47,89
California,6,siskiyou,93,2020m5,2020,5,4349,7956,1422218,243,160,117,29,76
California,6,siskiyou,93,2020m6,2020,6,4402,8013,1428211,246,117,107,25,69
California,6,siskiyou,93,2020m7,2020,7,4263,7703,1345718,251,112,143,18,100
California,6,siskiyou,93,2020m8,2020,8,4200,7522,1328138,310,122,122,24,84
California,6,siskiyou,93,2020m9,2020,9,4158,7414,1322372,258,137,155,21,116
California,6,siskiyou,93,2020m10,2020,10,4098,7284,1371494,310,145,151,24,106
California,6,siskiyou,93,2020m11,2020,11,4091,7208,1362993,347,199,111,20,73
California,6,siskiyou,93,2020m12,2020,12,4108,7218,1366343,403,227,151,17,116
California,6,siskiyou,93,2021m1,2021,1,4141,7289,1381803,342,192,129,24,91
California,6,siskiyou,93,2021m2,2021,2,4209,7490,1829003,312,221,123,18,90
California,6,siskiyou,93,2021m3,2021,3,4271,7557,1640717,276,191,126,19,93
California,6,siskiyou,93,2021m4,2021,4,4244,7502,1622469,252,168,100,19,70
California,6,siskiyou,93,2021m5,2021,5,4247,7542,1810802,258,163,87,20,61
California,6,siskiyou,93,2021m6,2021,6,4221,7418,1768187,377,182,121,24,90
California,6,siskiyou,93,2021m7,2021,7,4218,7361,1771355,326,159,142,21,108
California,6,siskiyou,93,2021m8,2021,8,4281,7439,1775975,347,211,170,38,118
California,6,siskiyou,93,2021m9,2021,9,4367,7551,1811951,402,204,149,30,98
California,6,siskiyou,93,2021m10,2021,10,4492,7771,2035957,400,217,169,26,133
California,6,siskiyou,93,2021m11,2021,11,4556,7890,2040783,331,216,137,21,104
California,6,siskiyou,93,2021m12,2021,12,4576,7886,2034530, , , , , 
California,6,siskiyou,93,2022m1,2022,1,4633,7921,2043680, , , , , 
California,6,siskiyou,93,2022m2,2022,2,4656,7933,2097489, , , , , 
California,6,siskiyou,93,2022m3,2022,3,4729,7990,2112430, , , , , 
California,6,siskiyou,93,2022m4,2022,4,4741,7959,2084210,280,203,196,112,76
California,6,siskiyou,93,2022m5,2022,5,4817,8132,2144573,327,169,123,29,80
California,6,siskiyou,93,2022m6,2022,6,4872,8146,2124032,310,195,124,29,89
California,6,siskiyou,93,2022m7,2022,7,4875,8167,2131639,292,155,125,22,96
California,6,siskiyou,93,2022m8,2022,8,4992,8328,2170738,357,237,178,40,126
California,6,siskiyou,93,2022m9,2022,9,5046,8384,2201568,251,181,114,22,77
California,6,siskiyou,93,2022m10,2022,10,5075,8376,2473052,364,179,128,34,75
California,6,siskiyou,93,2022m11,2022,11,5149,8494,2546395,300,182,131,24,92
California,6,siskiyou,93,2022m12,2022,12,5154,8542,2514731,175,166,91,16,62
California,6,siskiyou,93,2023m1,2023,1,5092,8402,2417238, , , , , 
California,6,siskiyou,93,2023m2,2023,2,5072,8361,2439793, , , , , 
California,6,siskiyou,93,2023m3,2023,3,5166,8552,2603848,572,187,170,21,125
California,6,siskiyou,93,2023m4,2023,4,5228,8670,1567497, , , , , 
California,6,siskiyou,93,2023m5,2023,5,5363,8908,1567692,320,252,144,25,103
California,6,siskiyou,93,2023m6,2023,6,5469,9061,1550171,345,216,130,35,80
California,6,siskiyou,93,2023m7,2023,7,5464,9060,1528681,260,171,99,24,61
California,6,siskiyou,93,2023m8,2023,8,5522,9189,1565056,306,184,99,36,52
California,6,siskiyou,93,2023m9,2023,9,5539,9192,1549916,290,181,117,39,62
California,6,siskiyou,93,2023m10,2023,10,5589,9226,1678954,270,183,110,45,55
California,6,siskiyou,93,2023m11,2023,11,5615,9240,1673943,292,160,86,30,44
California,6,siskiyou,93,2023m12,2023,12,5701,9369,1708915,270,211,84,33,43
California,6,siskiyou,93,2024m1,2024,1,5750,9413,1690534,289,204,100,32,58
California,6,siskiyou,93,2024m2,2024,2,5743,9418,1693474,281,158,94,29,59
California,6,solano,95,2016m7,2016,7,22415,42303,5999360,1435,733,483,99,275
California,6,solano,95,2016m8,2016,8,22402,42066,5985974,1712,880,572,131,302
California,6,solano,95,2016m9,2016,9,22149,41939,5926393,1449,809,543,134,292
California,6,solano,95,2016m10,2016,10,21992,41617,5851571,1450,725,470,121,252
California,6,solano,95,2016m11,2016,11,21756,41179,5775764,1364,719,477,111,265
California,6,solano,95,2016m12,2016,12,21606,40825,5733198,1323,820,436,98,231
California,6,solano,95,2017m1,2017,1,21415,40381,5637362,1643,746,457,127,240
California,6,solano,95,2017m2,2017,2,21149,40026,5551089,1312,771,472,98,292
California,6,solano,95,2017m3,2017,3,21384,40235,5632331,1499,817,572,139,326
California,6,solano,95,2017m4,2017,4,21060,39724,5502279,1310,667,436,108,261
California,6,solano,95,2017m5,2017,5,21136,39676,5520113,1558,774,510,158,258
California,6,solano,95,2017m6,2017,6,21025,39458,5474270,1496,792,523,164,268
California,6,solano,95,2017m7,2017,7,20918,39289,5470870,1499,739,469,123,264
California,6,solano,95,2017m8,2017,8,21031,39333,5514656,1182,900,603,140,350
California,6,solano,95,2017m9,2017,9,20949,39407,5454428,1559,804,572,160,338
California,6,solano,95,2017m10,2017,10,20972,39184,5374578,1593,761,547,130,326
California,6,solano,95,2017m11,2017,11,20868,38995,5351390,1490,821,588,141,359
California,6,solano,95,2017m12,2017,12,20974,39153,5370746,1372,794,504,132,317
California,6,solano,95,2018m1,2018,1,20761,38145,5282427,1774,749,485,120,285
California,6,solano,95,2018m2,2018,2,20387,37788,5186814,1294,802,515,112,332
California,6,solano,95,2018m3,2018,3,20539,37878,5231488,1475,762,479,115,301
California,6,solano,95,2018m4,2018,4,20322,37493,5173250,1483,767,481,117,286
California,6,solano,95,2018m5,2018,5,20354,37463,5153122,1547,753,594,145,342
California,6,solano,95,2018m6,2018,6,20301,37331,5145812,1480,765,528,126,306
California,6,solano,95,2018m7,2018,7,20109,36940,5104994,1546,715,513,131,291
California,6,solano,95,2018m8,2018,8,20146,36916,5102489,1687,835,616,163,353
California,6,solano,95,2018m9,2018,9,20009,36898,5072200,1484,711,528,132,307
California,6,solano,95,2018m10,2018,10,20010,36766,5104688,1798,803,678,187,363
California,6,solano,95,2018m11,2018,11,19733,36439,5015553,1358,726,596,142,364
California,6,solano,95,2018m12,2018,12,19622,36196,4977249,1251,661,488,131,289
California,6,solano,95,2019m1,2019,1,19641,35179,8990215,1468,715,499,119,294
California,6,solano,95,2019m2,2019,2,3031,4679,773256,1340,652,490,111,308
California,6,solano,95,2019m3,2019,3,19013,34962,4791905,1393,692,528,116,319
California,6,solano,95,2019m4,2019,4,18892,34509,4724778,1587,759,563,140,325
California,6,solano,95,2019m5,2019,5,18948,34423,4717715,2181,943,619,125,398
California,6,solano,95,2019m6,2019,6,20220,35725,4851722,2523,1760,618,141,379
California,6,solano,95,2019m7,2019,7,20660,37003,4866875,2231,1510,771,154,488
California,6,solano,95,2019m8,2019,8,20989,37728,4902548,1856,1193,733,164,452
California,6,solano,95,2019m9,2019,9,21505,38382,4948017,1749,1032,620,129,388
California,6,solano,95,2019m10,2019,10,19358,38193,4864704,1631,933,648,148,381
California,6,solano,95,2019m11,2019,11,21622,38226,4830817,1348,860,527,129,324
California,6,solano,95,2019m12,2019,12,21683,38300,4844189,1552,809,538,118,321
California,6,solano,95,2020m1,2020,1,21574,37841,4736124,1806,893,521,96,354
California,6,solano,95,2020m2,2020,2,21470,37649,4703553,1383,783,579,107,381
California,6,solano,95,2020m3,2020,3,21596,37652,4774812,1996,874,579,117,374
California,6,solano,95,2020m4,2020,4,24193,41337,7398387,3330,1953,758,235,393
California,6,solano,95,2020m5,2020,5,26011,44165,8005050,2530,1761,1052,541,338
California,6,solano,95,2020m6,2020,6,27019,45845,8388807,1886,893,956,494,328
California,6,solano,95,2020m7,2020,7,26824,44831,8044379,1567,763,797,322,328
California,6,solano,95,2020m8,2020,8,26513,44318,7893097,1695,866,528,220,234
California,6,solano,95,2020m9,2020,9,26245,45792,7815846,1533,848,207,70,35
California,6,solano,95,2020m10,2020,10,25400,44413,7915574,1526,697,170,66,20
California,6,solano,95,2020m11,2020,11,24401,42611,7666112,1683,948,165,81,28
California,6,solano,95,2020m12,2020,12,24227,42333,7656006,2518,1142,220,88,41
California,6,solano,95,2021m1,2021,1,24745,42955,7726353,2096,1517,278,128,32
California,6,solano,95,2021m2,2021,2,25452,43972,10222131,1841,1138,264,129,47
California,6,solano,95,2021m3,2021,3,25444,43838,9159822,1894,1084,310,133,90
California,6,solano,95,2021m4,2021,4,25557,43889,9187237,1567,878,237,101,56
California,6,solano,95,2021m5,2021,5,25977,44411,10090075,1493,758,426,129,226
California,6,solano,95,2021m6,2021,6,25831,44244,9910146,2747,1208,620,215,302
California,6,solano,95,2021m7,2021,7,25769,44221,10106331,2511,1487,963,309,496
California,6,solano,95,2021m8,2021,8,26144,44862,10173769,2712,1379,887,310,435
California,6,solano,95,2021m9,2021,9,26685,45755,10533743,2891,1437,931,324,453
California,6,solano,95,2021m10,2021,10,27569,47138,11800957,2805,1608,967,313,486
California,6,solano,95,2021m11,2021,11,28084,47845,11866124,2209,1148,931,271,508
California,6,solano,95,2021m12,2021,12,28305,48081,11953341,1912,1035,820,222,476
California,6,solano,95,2022m1,2022,1,28298,47934,11840993,2503,1067,747,215,391
California,6,solano,95,2022m2,2022,2,28376,48005,12055810,2076,1129,812,277,412
California,6,solano,95,2022m3,2022,3,28704,48684,12106450,2378,1288,892,300,456
California,6,solano,95,2022m4,2022,4,28655,48663,12103709,2165,1001,781,253,414
California,6,solano,95,2022m5,2022,5,28749,48869,12171886,2183,1072,775,221,425
California,6,solano,95,2022m6,2022,6,29002,49319,12253751,2329,1052,864,288,435
California,6,solano,95,2022m7,2022,7,29169,49560,12365091,2364,1071,891,267,478
California,6,solano,95,2022m8,2022,8,29520,50173,12513175,2651,1232,1022,364,502
California,6,solano,95,2022m9,2022,9,29719,50524,12563765,2400,1098,868,271,467
California,6,solano,95,2022m10,2022,10,29963,50913,14185470,2418,1116,960,323,484
California,6,solano,95,2022m11,2022,11,30259,51349,14404634,2294,1112,1030,295,553
California,6,solano,95,2022m12,2022,12,30365,51485,14413276,2140,998,826,240,453
California,6,solano,95,2023m1,2023,1,30764,52090,14316497,2661,1158,971,319,450
California,6,solano,95,2023m2,2023,2,30864,52295,14434635,2094,1167,909,258,528
California,6,solano,95,2023m3,2023,3,31113,52651,14779492,2211,1227,1027,286,536
California,6,solano,95,2023m4,2023,4,29600,50203,9135578,1993,1038,807,231,434
California,6,solano,95,2023m5,2023,5,29797,50416,9190040,2270,1108,840,247,467
California,6,solano,95,2023m6,2023,6,29960,50546,9218262,2131,1041,786,228,435
California,6,solano,95,2023m7,2023,7,29629,49759,9034361,2322,1106,1009,325,543
California,6,solano,95,2023m8,2023,8,30102,50561,9245118,2780,1438,1367,514,662
California,6,solano,95,2023m9,2023,9,30211,50549,9220072,2503,1251,1236,473,607
California,6,solano,95,2023m10,2023,10,30377,50724,9842198,2531,1184,1112,376,588
California,6,solano,95,2023m11,2023,11,30448,50715,9803234,2289,1122,1123,353,644
California,6,solano,95,2023m12,2023,12,30468,50764,9893047.24,2115,1088,878,289,478
California,6,solano,95,2024m1,2024,1,30643,50928,9943924,2880,1282,1068,415,484
California,6,solano,95,2024m2,2024,2,27974,46476,9873424,2386,1198,1104,343,589
California,6,sonoma,97,2016m7,2016,7,19088,33804,4517730,1408,765,519, , 
California,6,sonoma,97,2016m8,2016,8,18830,33256,4439985,1583,805,664, , 
California,6,sonoma,97,2016m9,2016,9,18529,32851,4347668,1425,852,743, , 
California,6,sonoma,97,2016m10,2016,10,18256,32490,4300983,1385,778,615, , 
California,6,sonoma,97,2016m11,2016,11,17998,31995,4208722,1378,790,622, , 
California,6,sonoma,97,2016m12,2016,12,17891,31889,4198202,1468,470,803,525,238
California,6,sonoma,97,2017m1,2017,1,17594,31271,4142476,992,497,927, , 
California,6,sonoma,97,2017m2,2017,2,17390,31056,4106558,825,446,403,103,255
California,6,sonoma,97,2017m3,2017,3,17574,31052,4145209,944,507,489,142,333
California,6,sonoma,97,2017m4,2017,4,17375,30719,4074728,876,393,384,100,242
California,6,sonoma,97,2017m5,2017,5,17348,30594,4058911,951,440,433,100,291
California,6,sonoma,97,2017m6,2017,6,17326,30450,4035513,950,466,401,122,253
California,6,sonoma,97,2017m7,2017,7,17114,30018,3963537,964,422,400,95,266
California,6,sonoma,97,2017m8,2017,8,17242,30059,3978258,1234,482,482,137,294
California,6,sonoma,97,2017m9,2017,9,17167,30001,3933505,1035,465,487,119,314
California,6,sonoma,97,2017m10,2017,10,16960,29511,3872793,1339,390,309,85,161
California,6,sonoma,97,2017m11,2017,11,17414,30149,3836115,1056,491,744,127,516
California,6,sonoma,97,2017m12,2017,12,16881,29682,3864941,931,464,740,159,501
California,6,sonoma,97,2018m1,2018,1,16778,29264,3820637,1163,568,1196, , 
California,6,sonoma,97,2018m2,2018,2,16488,28908,3746748,865,486,1020, , 
California,6,sonoma,97,2018m3,2018,3,16662,28991,3771363,1041,621,1178, , 
California,6,sonoma,97,2018m4,2018,4,16437,28471,3713495,964,593,1023, , 
California,6,sonoma,97,2018m5,2018,5,16379,28308,3677549,980,536,992, , 
California,6,sonoma,97,2018m6,2018,6,16319,28135,3648002,943,497,924, , 
California,6,sonoma,97,2018m7,2018,7,16106,27643,3587117,1053,553,1071, , 
California,6,sonoma,97,2018m8,2018,8,16099,27581,3583190,1123,626,1227, , 
California,6,sonoma,97,2018m9,2018,9,15906,27371,3532043,983,496,1061, , 
California,6,sonoma,97,2018m10,2018,10,15779,26919,3529465,1132,566,1221, , 
California,6,sonoma,97,2018m11,2018,11,15571,26553,3462166,910,508,1031, , 
California,6,sonoma,97,2018m12,2018,12,15389,26120,3425275,864,530,959, , 
California,6,sonoma,97,2019m1,2019,1,15231,25002,6053320,1097,512,1038, , 
California,6,sonoma,97,2019m2,2019,2,3125,4215,559908,968,440,1092, , 
California,6,sonoma,97,2019m3,2019,3,14995,24175,6059337,1124,534,605,123,410
California,6,sonoma,97,2019m4,2019,4,2732,3506,490330,1059,545,592,94,419
California,6,sonoma,97,2019m5,2019,5,14923,24955,3268319,1825,677,679,120,485
California,6,sonoma,97,2019m6,2019,6,15529,26279,3270341,2138,609,568,119,367
California,6,sonoma,97,2019m7,2019,7,15865,26229,3285814,1921,682,2275,1692,506
California,6,sonoma,97,2019m8,2019,8,16242,26679,3304639,1364,878,1781,913,849
California,6,sonoma,97,2019m9,2019,9,16337,26758,3258448,1436,834,1122,599,438
California,6,sonoma,97,2019m10,2019,10,16385,29364,3251377,1317,679,1469,639,764
California,6,sonoma,97,2019m11,2019,11,16490,29235,3213553,1452,695,1567,713,790
California,6,sonoma,97,2019m12,2019,12,16484,26876,3234754,1321,680,1383,549,759
California,6,sonoma,97,2020m1,2020,1,16482,26810,3199446,1570,641,1387,641,680
California,6,sonoma,97,2020m2,2020,2,16424,26680,3190424,1249,577,1270,542,682
California,6,sonoma,97,2020m3,2020,3,16660,26741,3232098.6,1373,651,1266,541,675
California,6,sonoma,97,2020m4,2020,4,18267,29076,5258936,1823,1406,1199,701,442
California,6,sonoma,97,2020m5,2020,5,19473,31184,5711189,2172,993,1457,563,830
California,6,sonoma,97,2020m6,2020,6,20155,32029,5970701,3106,880,1638,757,744
California,6,sonoma,97,2020m7,2020,7,20358,31956,5952638,1455,885,1580,610,857
California,6,sonoma,97,2020m8,2020,8,20574,32476,5920008,1361,1038,1270,492,739
California,6,sonoma,97,2020m9,2020,9,20280,33120,5776721,1228,575,842,354,449
California,6,sonoma,97,2020m10,2020,10,19769,32419,5869482,1139,641,1065,365,633
California,6,sonoma,97,2020m11,2020,11,19059,31059,5670008,989,509,675,268,351
California,6,sonoma,97,2020m12,2020,12,18589,30337,5665448,1135,712,836,308,465
California,6,sonoma,97,2021m1,2021,1,18506,30183,5630265,1513,740,995,357,574
California,6,sonoma,97,2021m2,2021,2,18837,30652,7314876,1588,653,957,332,538
California,6,sonoma,97,2021m3,2021,3,18578,30311,6608100,1165,672,994,321,593
California,6,sonoma,97,2021m4,2021,4,18467,30234,6726412,1375,715,939,264,564
California,6,sonoma,97,2021m5,2021,5,18829,30690,7424821,1207,752,1011,333,592
California,6,sonoma,97,2021m6,2021,6,18998,30966,7473770,1842,987,1294,397,804
California,6,sonoma,97,2021m7,2021,7,19017,30940,7503127,1713,893,1328,499,750
California,6,sonoma,97,2021m8,2021,8,19176,31135,7384007,2320,975,1406,463,846
California,6,sonoma,97,2021m9,2021,9,19147,31018,7545674,2196,820,1235,425,708
California,6,sonoma,97,2021m10,2021,10,19562,31532,8337468,2140,1058,1571,623,841
California,6,sonoma,97,2021m11,2021,11,19909,32022,8268109,1745,985,1440,505,838
California,6,sonoma,97,2021m12,2021,12,20262,32451,8587700,1805,1121,1526,534,846
California,6,sonoma,97,2022m1,2022,1,20436,32601,8500703,1908,1038,1435,569,751
California,6,sonoma,97,2022m2,2022,2,20653,32750,8793756,1551,1054,1362,471,745
California,6,sonoma,97,2022m3,2022,3,21169,33545,8869733,2145,1255,1713,596,945
California,6,sonoma,97,2022m4,2022,4,21756,34549,9018034,1818,1347,1815,675,991
California,6,sonoma,97,2022m5,2022,5,22146,35199,9279470,1704,1170,1662,541,991
California,6,sonoma,97,2022m6,2022,6,22450,35857,9320387,1864,1079,1650,498,1036
California,6,sonoma,97,2022m7,2022,7,22692,36213,9386343,1969,963,1198,425,690
California,6,sonoma,97,2022m8,2022,8,23107,36935,9419904,2354,1185,1462,409,998
California,6,sonoma,97,2022m9,2022,9,23226,37097,9393030,2049,996,1772,387,1352
California,6,sonoma,97,2022m10,2022,10,23390,37394,10607236,2263,968,1798,378,1372
California,6,sonoma,97,2022m11,2022,11,23378,37402,10607009,2282,980,1458,380,1036
California,6,sonoma,97,2022m12,2022,12,23696,37939,10838840,2229,1001,1699,384,1285
California,6,sonoma,97,2023m1,2023,1,23942,38403,10704673,2387,959,1770,457,1273
California,6,sonoma,97,2023m2,2023,2,24022,38500,10869625,2058,968,2058,462,1564
California,6,sonoma,97,2023m3,2023,3,24277,38869,11164656,2150,961,2277,345,1893
California,6,sonoma,97,2023m4,2023,4,23196,37125,6780657,1675,758,1886,263,1591
California,6,sonoma,97,2023m5,2023,5,23430,37481,6839119,1958,854,1954,293,1621
California,6,sonoma,97,2023m6,2023,6,23490,37537,6798920,1979,802,1781,307,1446
California,6,sonoma,97,2023m7,2023,7,23323,37333,6756349,1785,612,1369,274,1073
California,6,sonoma,97,2023m8,2023,8,23346,37341,6783792,2034,808,1122,280,810
California,6,sonoma,97,2023m9,2023,9,22890,35860,6524325,771,490,348,109,206
California,6,sonoma,97,2023m10,2023,10,22884,37511,7068669,2264,701,479,127,324
California,6,sonoma,97,2023m11,2023,11,22675,36150,7038212,2258,722,480,139,285
California,6,sonoma,97,2023m12,2023,12,22552,35912,7187667,1814,783,1613,190,1384
California,6,sonoma,97,2024m1,2024,1,22817,36267,7254186,1712,1123,1038,183,793
California,6,sonoma,97,2024m2,2024,2,22732,36067,7091594,1582,782,750,160,535
California,6,stanislaus,99,2016m7,2016,7,41897,87686,11852842,2825,1792,1013,474,410
California,6,stanislaus,99,2016m8,2016,8,41974,87836,11861191,3533,2213,1196,617,407
California,6,stanislaus,99,2016m9,2016,9,41499,87093,11696800,3085,2052,1137,547,409
California,6,stanislaus,99,2016m10,2016,10,41187,86397,11629538,2924,1945,1066,543,398
California,6,stanislaus,99,2016m11,2016,11,40920,85844,11549116,2821,1918,916,437,353
California,6,stanislaus,99,2016m12,2016,12,40599,85272,11448201,2643,1760,860,413,341
California,6,stanislaus,99,2017m1,2017,1,40463,84966,11332984,3247,2035,1013,426,426
California,6,stanislaus,99,2017m2,2017,2,40049,84462,11282595,2774,1847,1026,489,423
California,6,stanislaus,99,2017m3,2017,3,40126,84285,11302596,2871,1974,1025,497,415
California,6,stanislaus,99,2017m4,2017,4,39798,83375,11148526,2586,1714,827,378,321
California,6,stanislaus,99,2017m5,2017,5,39732,83137,11075336,2837,1864,986,506,370
California,6,stanislaus,99,2017m6,2017,6,39844,83142,11077547,3085,1942,1069,540,421
California,6,stanislaus,99,2017m7,2017,7,39640,82629,10994516,2804,1761,1024,525,405
California,6,stanislaus,99,2017m8,2017,8,39568,82528,10963563,3293,2027,1129,597,452
